"AveExpr"	"LogFC_MouseC2C12"	"FDR_MouseC2C12"	"LogFC_HumanCell"	"FDR_HumanCell"	"LogFC_mean"
"HIST2H2AA4"	1.35631363450062	-2.6577688883627	4.98723101038531e-17	-2.54904495099282	1.02168213383571e-18	-5.20681383935552
"PLXND1"	1.3516420909453	-2.02864231762773	1.93227331213677e-09	-2.62898722743099	2.07002435617643e-13	-4.65762954505872
"PPP4R1"	1.34684647003437	-2.33157334727564	1.84083156008475e-26	-1.96079696316486	1.93913214643758e-28	-4.2923703104405
"MAP1B"	1.34515861152237	-1.36190972866913	0.0111932992980853	-4.55111570866866	4.79042476812407e-16	-5.91302543733779
"COL15A1"	1.34350248243908	4.32241984739545	2.48010737777754e-33	1.82302945658018	1.40405681674792e-14	6.14544930397563
"PDE4DIP"	1.33464257989315	-1.69678523552709	6.7843301427511e-10	-2.55731620266887	9.95110761308792e-20	-4.25410143819596
"UBE2V2"	1.33333379120631	3.09499840848592	1.22299685790102e-19	1.51025727203708	6.41818074882511e-09	4.605255680523
"DIABLO"	1.33216996767916	3.18464635822259	1.16537674145482e-12	1.56766625807469	1.56983491324195e-05	4.75231261629729
"TMEM47"	1.32952575826008	-4.15038372695492	2.4050820215862e-27	-5.81515768775694	9.06487825518545e-44	-9.96554141471185
"RANBP6"	1.32549348496982	2.2792423836891	1.04440982084451e-14	0.93388335482899	4.40076106546151e-06	3.21312573851809
"AABR07015743.1"	1.32471253104587	4.76479685907093	6.35086785649581e-23	3.11687927631481	6.42372597454894e-16	7.88167613538574
"HMGB2"	1.32471253104587	4.76479685907093	6.35086785649581e-23	3.11687927631481	6.42372597454894e-16	7.88167613538574
"HMGB2L1"	1.32471253104587	4.76479685907093	6.35086785649581e-23	3.11687927631481	6.42372597454894e-16	7.88167613538574
"RGD1559962"	1.32471253104587	4.76479685907093	6.35086785649581e-23	3.11687927631481	6.42372597454894e-16	7.88167613538574
"AC024592.3"	1.32400539242821	1.11726082680628	3.05329927791885e-09	2.94821528856387	1.14585038687257e-33	4.06547611537014
"PNP2"	1.32280383372789	2.38831650792424	1.55450463197524e-11	2.13408931745627	1.2681937794011e-11	4.5224058253805
"ADH5"	1.32056561202246	-1.26901082542291	2.37749001487769e-07	-1.88549990491289	6.32662009051511e-15	-3.1545107303358
"KRAS"	1.31447228293685	2.28751920766547	3.8894843467728e-24	2.05262221791844	1.98329091018009e-24	4.34014142558391
"WBP2"	1.31264672018366	-3.68669517454942	1.89407592222422e-40	-2.3474659173351	2.65454063894309e-30	-6.03416109188452
"TBC1D12"	1.31090126060274	2.76949315785618	3.13261878640904e-31	3.35689723175392	9.0063235894412e-44	6.12639038961009
"TBPL1"	1.30686598732397	1.69796220666713	3.46857581480421e-07	1.48325209154441	5.1174657427376e-07	3.18121429821155
"FAM216A"	1.30649976294937	1.81212157334566	1.88800052245749e-08	1.63190435956736	1.28965626167844e-08	3.44402593291302
"CIAPIN1"	1.30646198297193	1.97774970858669	2.46107624977198e-29	1.64061340434625	1.85003787400497e-27	3.61836311293293
"DSCR3"	1.30140699445198	-2.026710131227	1.10919725669041e-09	-1.36974462439561	1.429261721957e-06	-3.39645475562261
"VPS26C"	1.30140699445198	-2.026710131227	1.10919725669041e-09	-1.36974462439561	1.429261721957e-06	-3.39645475562261
"ARPP21"	1.29191018002423	3.12100582760379	5.79478095424038e-20	1.43563030281725	1.28846620705443e-09	4.55663613042104
"NFIC"	1.28971410347954	-1.97561798193948	2.61518165951787e-18	-3.96919900500247	2.45644437713376e-41	-5.94481698694195
"OGT"	1.28821549450973	-1.16192988411389	0.00162522966975324	-1.86141180352808	5.8642363069637e-08	-3.02334168764197
"LAGE3"	1.28714638556879	2.44176082575176	1.12131499319678e-15	2.96841910359487	7.69596095152648e-23	5.41017992934663
"GYPC"	1.28591279425007	1.21311147496363	2.92328362229404e-05	2.21016310863928	1.54519372889005e-16	3.42327458360291
"HIPK3"	1.28575130790984	-1.80390184026648	2.71333008699954e-09	-3.19287994213188	1.50664179290362e-22	-4.99678178239835
"UBL7"	1.28531094410198	-1.9635601597741	8.36917567753402e-19	-1.10313042841156	1.96113860589125e-12	-3.06669058818565
"SLC2A1"	1.28398519987373	-1.68416780920662	1.79603324415094e-05	-1.48222799342592	2.05924084369554e-05	-3.16639580263254
"MCM6"	1.28153080595431	1.45206490033652	2.49365534961533e-09	2.66637842896039	2.74415904524777e-26	4.11844332929691
"CCNT1"	1.28142314555824	-4.1646386457803	2.16393247617652e-13	-4.26603456274938	2.81552905365671e-14	-8.43067320852967
"TIAL1"	1.28094389461967	1.47645633813924	2.17129209626831e-21	1.41775270929556	2.3052605256291e-23	2.8942090474348
"BCAP29"	1.27987876338241	2.83504518618524	2.46244661903989e-18	1.29733881983521	1.66290454079724e-07	4.13238400602044
"TBC1D19"	1.27887747657284	-2.44733999747374	4.54159296306258e-29	-2.04155258148832	6.6169274968702e-31	-4.48889257896206
"PATL1"	1.27180166308321	-2.00465244633488	7.80923861147954e-08	-2.44116725549221	5.1064050875316e-14	-4.44581970182709
"AC114343.1"	1.269299048701	-2.78835108428282	2.95407858937767e-13	-3.11772884482064	1.8442682735873e-20	-5.90607992910346
"TIMP3"	1.26897930121984	-4.67431132135581	1.92898008004287e-26	-6.28735082748978	1.62460140406218e-38	-10.9616621488456
"PELO"	1.26542430774612	2.4898520832503	3.38927899161562e-27	0.818484276350546	9.6528303119608e-08	3.30833635960084
"DUT"	1.26358564635045	3.89967411647537	3.3256917390609e-26	2.79643296765911	1.03071396834536e-20	6.69610708413448
"ARMC8"	1.26325612339719	1.43206128632582	4.24658106679458e-13	1.44490149912299	5.60316969527233e-18	2.87696278544882
"FBXO8"	1.26290914284677	2.01064917869159	8.54000430576223e-08	1.60340253375081	1.09954936294852e-06	3.6140517124424
"GABPA"	1.25037411509453	1.60165683530508	2.55772003920773e-07	1.63994290512187	5.94167162095744e-09	3.24159974042694
"SH3BP5"	1.24724853048796	1.57056576016189	5.78757986314102e-09	1.36297998638006	1.1275223245377e-08	2.93354574654195
"CPSF7"	1.24717467595209	-1.55324710817965	7.40403126077163e-17	-1.35900224074059	1.80517523912565e-16	-2.91224934892024
"PIP5K1A"	1.24491046691217	-1.68957841893472	6.17920429802878e-13	-1.3084900289501	1.00848982693524e-10	-2.99806844788482
"ANKRD28"	1.24423602672903	-2.74078127657101	1.30502406462626e-11	-4.08513662646177	1.26354581961122e-18	-6.82591790303278
"PRUNE2"	1.24343850258539	-2.28486389779582	1.14126571847448e-12	-3.49281777822213	2.00593347266671e-27	-5.77768167601795
"SLC44A1"	1.24248224408864	-2.02202080377451	2.05870598409759e-14	-2.15884423216298	3.4201689774873e-18	-4.1808650359375
"LTBP4"	1.23956546476479	1.84159780194981	1.79628603099056e-14	2.98021380779872	6.11987764246705e-29	4.82181160974853
"NCK1"	1.23690882105931	4.76266449789867	7.24387909414375e-31	2.722777980711	2.29879441990005e-18	7.48544247860967
"FRMD8"	1.23571598324221	1.97355359829343	6.45649969647442e-27	3.36054526629239	3.13494153865073e-47	5.33409886458582
"SDF2L1"	1.22802231448208	1.4612813911373	2.00098964480085e-07	2.23319971356484	5.60025841589593e-18	3.69448110470214
"HTATSF1"	1.2253504018273	1.66240165039952	1.7622566915088e-22	1.63276041009629	4.09569533730238e-25	3.29516206049581
"TK1"	1.22327705616828	1.43122792705794	1.79413273939728e-10	2.36472962676732	5.68801888914742e-23	3.79595755382525
"QRICH1"	1.21722660358777	-3.59786602658518	1.21127670602738e-28	-3.87230117445255	3.60087423467797e-34	-7.47016720103773
"HSD11B1"	1.21301605699185	2.72852031295247	7.6181318537933e-15	6.03448053241557	4.95771237051917e-39	8.76300084536804
"RAB22A"	1.21290002665644	-1.01460816782196	4.30158275141551e-13	-1.97950627025347	5.65408015517244e-35	-2.99411443807543
"SUN2"	1.21030561441141	-2.17194367649191	6.67042057419384e-06	-1.44566962850875	0.00125136561757595	-3.61761330500066
"CPNE3"	1.20666811456242	-1.82826424043263	9.85240165545897e-12	-3.21488519140892	1.75651287815112e-26	-5.04314943184155
"MTHFD1L"	1.20139683546585	-1.61946315402735	4.12385472256583e-21	-1.7655750737964	2.92974238692603e-29	-3.38503822782375
"DDIT4"	1.20076668542722	-1.82584324086693	1.86268643416783e-08	-2.55705207233128	1.05166437265117e-15	-4.38289531319821
"NOP16"	1.20074545948817	2.29331965488721	4.1897444489969e-15	2.1633510926637	2.60875397198066e-16	4.45667074755091
"SSX2IP"	1.19830287419348	1.99499975613852	2.78942604249161e-17	2.03688892752535	1.91156249852438e-20	4.03188868366387
"SH3PXD2A"	1.19805378604578	-3.43127539555972	3.15954770629042e-09	-3.29930123311947	3.82345418965995e-09	-6.73057662867919
"TRNAU1AP"	1.19641636797676	1.29231561225874	6.56456384420843e-11	1.94448107634305	4.32411370284924e-24	3.23679668860179
"HECTD1"	1.19633944116138	-3.31820451344075	3.24338407092261e-20	-1.51640416334409	2.9898073833172e-10	-4.83460867678484
"CDK14"	1.19290923314799	2.22043759591292	3.57543965924029e-28	1.15388029691733	2.65307910962441e-15	3.37431789283024
"NUFIP2"	1.1921058025329	-2.22844143781148	2.61061445102831e-36	-2.71164755818069	4.94528742534596e-50	-4.94008899599217
"SLC30A7"	1.18985288400318	-1.07575060222227	8.40241812511498e-07	-2.16295387653314	7.56514834261035e-23	-3.2387044787554
"NOL3"	1.18958383119985	1.61639047351887	1.74728105853682e-16	1.89347878290146	7.18156265687866e-26	3.50986925642033
"PID1"	1.18856063793791	4.14823168789255	9.62614922487312e-26	4.13229601886471	2.23491031945024e-32	8.28052770675726
"RSRC2"	1.18552148944955	2.82553261650619	1.15880668724993e-13	0.937811219423275	0.00164780730453598	3.76334383592946
"AKIRIN1"	1.18205200663356	-2.5475068149002	2.36252158393445e-19	-2.24485452922923	3.55557504395371e-19	-4.79236134412943
"DUSP27"	1.18039369141044	1.12468257823222	0.000227954043636798	2.87515647819308	5.82266240529526e-21	3.9998390564253
"PJA1"	1.17771938591505	3.15764869477118	1.04270407133458e-24	3.12051891150569	1.17221753657107e-27	6.27816760627687
"DTYMK"	1.1773397529045	1.84686035861272	2.12448847054324e-18	2.07083368470191	4.48065511494974e-24	3.91769404331463
"JUNB"	1.17424874581931	-1.96079515335004	4.62080073657491e-13	-1.31407109557093	7.51993601128063e-09	-3.27486624892097
"SERTAD1"	1.17355427723829	1.24597675885952	8.51097737142974e-07	1.62628072779775	1.12577825089253e-11	2.87225748665727
"ISLR"	1.17083633337905	-3.91171924137171	1.49259779897687e-22	-2.84068729387006	8.69691423151618e-18	-6.75240653524177
"IMPDH1"	1.16466303634328	1.442776545142	0.0244605019096973	2.57976638180959	5.96202812440135e-05	4.0225429269516
"IFITM6"	1.16339201100685	-1.91637770567006	0.0031636668413356	-6.48657171471857	1.54540389548391e-15	-8.40294942038863
"VEGFA"	1.16304247414786	-1.85083485197131	6.51962115381548e-10	-1.30131395962731	4.0423254818815e-07	-3.15214881159862
"ENOPH1"	1.16258513138293	2.55290875684521	1.93317270005715e-23	1.36188510563688	1.669388407883e-12	3.91479386248208
"WFS1"	1.16122939209682	-3.00085689306774	2.57118804711157e-34	-1.12308407746335	5.28557653821916e-13	-4.12394097053109
"TOMM34"	1.1599829759681	-2.66774787309994	3.19893787702361e-24	-1.75143755784105	4.94586182079045e-17	-4.41918543094099
"RETSAT"	1.15558948651322	2.73082131188079	4.89085262031618e-35	1.00995339137029	3.32251124234696e-13	3.74077470325108
"CDK1"	1.1545374383277	1.37844074101632	1.10794073838244e-06	4.01889539110857	7.82249591816072e-30	5.39733613212489
"GNA11"	1.15401122776237	-2.8162177611637	4.21360295575945e-21	-1.92363412463788	2.58915320816697e-15	-4.73985188580159
"ZBTB8OS"	1.15299410251122	3.15076333207697	6.2054239946655e-18	0.903278568899637	0.000121000558687793	4.0540419009766
"PRRX2"	1.15294729369036	0.965252350811061	4.38471996012617e-05	2.66418664910803	4.88490849133893e-23	3.62943899991909
"XPR1"	1.14923372222532	-2.92083946448609	2.18689995210582e-06	-3.64122771366042	7.04998379166643e-09	-6.5620671781465
"SDHAF1"	1.14859827071319	1.88507325525409	1.50379340842842e-18	2.39055342122895	9.88546384488568e-22	4.27562667648304
"MAN1B1"	1.14751280935741	1.97812707480138	1.04328270954781e-37	1.20123416474478	1.7653605383201e-26	3.17936123954616
"CST3"	1.14433182500403	-2.97781078463354	4.32293799078363e-07	-4.45629783792604	1.41111206061275e-14	-7.43410862255957
"MGST2"	1.143019343268	3.77531877302879	7.91734634304441e-21	2.70605032757833	4.69692110462171e-16	6.48136910060712
"EVI5"	1.13643185974057	1.19726272137196	0.000176846099931005	1.70080002843941	1.30727285630956e-08	2.89806274981137
"MARCH6"	1.13480986961868	-3.75459131805233	3.1467106468746e-23	-2.34636674325176	3.08044147161189e-15	-6.1009580613041
"BAD"	1.13456898860807	1.59979257414288	1.00012454876464e-12	1.96233753229012	8.52582033070214e-18	3.56213010643301
"CCNC"	1.13431753870835	2.45368193089897	6.8372217374305e-17	0.918830192761124	3.75729516364915e-05	3.3725121236601
"MCM2"	1.13147413388367	1.24811233060296	6.60841756928957e-13	2.44357926170342	5.69188915585253e-32	3.69169159230637
"DCAF6"	1.12905794935024	-2.87194465111508	3.20849291994299e-29	-4.36478439739983	3.48180487656882e-49	-7.2367290485149
"HYOU1"	1.1279764001102	-1.80170161433388	1.22478131316921e-09	-2.34112362320297	1.65026852697162e-18	-4.14282523753685
"SIX2"	1.12759134753859	-2.83069761856645	0.00118324506406812	-4.64363349998669	2.73818722091591e-07	-7.47433111855314
"GRHPR"	1.12752498659169	-1.78504488060408	2.52586693687689e-12	-2.34066747190189	5.34058680253708e-20	-4.12571235250598
"AL157935.2"	1.12735826787458	-1.34020525689974	4.96318757180848e-14	-2.23251600155007	1.01821353502912e-28	-3.57272125844981
"STAG1"	1.12659342020179	2.3982258936964	2.17632657733066e-12	1.76578872597652	1.47582887684202e-09	4.16401461967292
"KLHL13"	1.12509294008886	2.64302069273792	1.25037521479745e-18	5.34506894764528	9.73864707726476e-42	7.9880896403832
"ARL17A"	1.1235886275112	1.81064803790592	1.23408652683577e-09	1.16823703020944	2.36362584639046e-07	2.97888506811535
"PPP2R5A"	1.11886524487301	2.3875734732895	1.02446735749628e-23	1.83555422984517	3.84429179916501e-20	4.22312770313468
"LSM5"	1.11388829134073	1.39545563288071	9.60798850072852e-06	2.23966767509003	5.15889869932594e-15	3.63512330797074
"KPNA1"	1.11332549449475	-1.16992635068226	2.90004310960221e-08	-1.93676621878817	6.10698808320434e-19	-3.10669256947043
"PPP1R2"	1.11217669079653	1.90305240098712	1.51399580770716e-19	2.38121641837188	1.7992682017694e-28	4.28426881935899
"PORCN"	1.11099858964252	-2.05635468736767	1.05439376130724e-18	-1.23777330883431	1.58866723349844e-13	-3.29412799620198
"USP1"	1.10917840268186	1.70841138027812	1.24333766626415e-11	1.70488875542823	1.34398463311673e-13	3.41330013570636
"ARF2"	1.1069971435843	1.81064803790592	8.74440310739625e-10	1.21075270777211	7.47075070791121e-08	3.02140074567803
"PSEN1"	1.10689715937642	-1.64193234965953	3.66719134116043e-17	-2.10443653392984	3.76399192632638e-26	-3.74636888358936
"MOSPD1"	1.10654758984949	-2.8260153257719	2.30521932822469e-23	-0.865823465737535	4.58383868140955e-07	-3.69183879150943
"ARHGAP11A"	1.10428304699664	3.1045717831671	2.81305258702807e-25	4.52057706573957	3.57134859221037e-43	7.62514884890667
"RAPGEF1"	1.10247867729325	-2.34599610490153	1.61248362055579e-12	-3.29933335096823	1.4382606098937e-24	-5.64532945586976
"GSR"	1.10230744589064	-1.27347429719102	1.06727080994343e-10	-2.60600034296095	3.09578981661329e-29	-3.87947464015197
"SH3KBP1"	1.10147409465348	-1.85270122796994	8.09070556052561e-12	-2.9421233493858	4.88907426251921e-27	-4.79482457735573
"MYH7"	1.10030259304967	-2.51627685984735	9.7091712557023e-14	-5.43912322822804	2.0285458645336e-36	-7.95540008807539
"U2AF2"	1.10003366644062	-3.25422610502646	3.86999755934539e-19	-1.62883312174197	5.77273116761031e-09	-4.88305922676843
"MGAT2"	1.09454804749122	1.92956302646845	1.22320544614585e-08	1.84588589710715	1.37555474608813e-09	3.77544892357561
"FAM168B"	1.09205450621914	-1.77424880012097	3.38006205626794e-10	-1.99925094598676	2.16101580631292e-16	-3.77349974610773
"SFT2D2"	1.09158989969474	-1.616447064541	1.44037587169013e-11	-1.72895744579017	3.16411147951252e-17	-3.34540451033118
"ARL17B"	1.09063649859072	1.81064803790592	6.75555957936082e-10	1.25267686056818	2.46807228246598e-08	3.0633248984741
"ADAM19"	1.08367944194516	-1.77977617968687	4.0836729684348e-11	-1.80488377549689	2.7186224839918e-13	-3.58465995518376
"ACYP1"	1.08172564807048	1.27189784788939	3.30026553461809e-05	2.32637963187126	4.37855596588888e-13	3.59827747976065
"CREBBP"	1.08130763514271	-2.06343362263876	1.12063869727261e-12	-2.2858970492107	9.31840810724993e-17	-4.34933067184947
"NGLY1"	1.0809519722388	2.19908885674894	1.62233039642614e-10	1.00106218203146	6.04880443940838e-05	3.20015103878041
"GPX7"	1.08065225554346	4.58056208699799	1.09900078856599e-39	0.645395968691883	0.00031325858434227	5.22595805568987
"ABHD14A-ACY1"	1.06931806112782	2.08669706823071	1.39619980873179e-20	1.08674859171284	2.47436420670728e-10	3.17344565994354
"ACY1"	1.06931806112782	2.08669706823071	1.39619980873179e-20	1.08674859171284	2.47436420670728e-10	3.17344565994354
"TPMT"	1.06492853297112	2.70011990326202	5.48070155094561e-36	1.89334851742842	5.43303845219277e-29	4.59346842069044
"CMTM7"	1.06429321542392	1.79286693480056	1.45414642818481e-09	1.58646449791406	1.65176109676347e-09	3.37933143271461
"EMB"	1.06180968511186	1.20499982883216	6.44467475109519e-05	1.86842812147323	8.52290698589116e-11	3.07342795030539
"LACTB2"	1.05993515049247	1.43737979849556	2.7814355482187e-05	2.0415008665589	2.8886554607831e-10	3.47888066505446
"MKLN1"	1.05779475414853	2.6341309777913	1.10912024083531e-19	1.25510583318863	1.20090476043276e-08	3.88923681097993
"GGH"	1.05707649445827	1.50749356396719	4.5094713101779e-05	1.93850454606764	1.42174554188471e-08	3.44599811003483
"ADAMTS2"	1.05587943384646	-1.82210846087358	1.46854321545365e-08	-3.19868002910262	1.53372382001519e-23	-5.0207884899762
"BCAR3"	1.0538437410681	1.53501565139696	4.54041592690756e-08	1.35251056980316	8.91097489484819e-09	2.88752622120012
"NDC1"	1.05352287132932	1.61096549885576	1.59947522857697e-06	1.2548385743538	1.78093246896191e-06	2.86580407320956
"EFHD1"	1.05323954331551	-0.816824644674861	0.0343223204626091	-2.91138507742179	8.23665284263827e-14	-3.72820972209665
"THTPA"	1.05153405790357	2.0072057024721	9.18191449837963e-20	2.36365001195512	3.71461686128881e-30	4.37085571442722
"IFRD2"	1.05135955061413	1.72382345080395	3.11039979398305e-13	1.26486245615933	3.45361393665479e-10	2.98868590696328
"RFC2"	1.05054916572205	2.20365539118584	3.06180220101082e-20	1.89787305015409	1.58437679242366e-19	4.10152844133992
"RPAP3"	1.05015300609403	1.80936461019642	8.87758907182693e-11	1.62121250779644	6.63848962590686e-11	3.43057711799286
"RANBP2"	1.04541727074846	-0.796605050114565	0.0437985859836637	-2.78295499013381	1.3014249709777e-14	-3.57956004024838
"GALK1"	1.04368677901104	0.785286599392637	1.34109763000995e-05	2.56068606633339	1.76763200487816e-29	3.34597266572603
"DIP2C"	1.04083947848854	-3.12301523314503	1.84878686533375e-28	-2.15742118591829	3.31298767774911e-25	-5.28043641906332
"AC130253.1"	1.02878291039685	-6.61091069865214	7.23862165798143e-14	-4.02840392839169	7.18925576194805e-08	-10.6393146270438
"CACNA1S"	1.02816447127339	-1.79768399552417	4.3663869786142e-09	-1.42366371748897	1.103462961335e-07	-3.22134771301314
"ST6GALNAC6"	1.02658347105883	-1.34020525689974	4.14977435799591e-12	-1.96168373510775	2.55767636927235e-22	-3.30188899200749
