"AveExpr"	"LogFC_MouseC2C12"	"FDR_MouseC2C12"	"LogFC_RatL6"	"FDR_RatL6"	"LogFC_mean"
"LINC02218"	-0.0678383177439589	-3.24172809554145	1.67770966871259e-45	-4.11439194686643	2.45354738537743e-55	-7.35612004240788
"AC109048.1"	-0.0724775714982919	-1.45928758224395	1.8332182628039e-23	-1.51895376434728	1.01304448835756e-30	-2.97824134659123
"KLHDC4"	-0.0724775714982919	-1.45928758224395	1.8332182628039e-23	-1.51895376434728	1.01304448835756e-30	-2.97824134659123
"TMEM14A"	-0.0745823116596293	2.71563516889856	1.7237342421302e-25	2.22289193555689	4.21909782958917e-27	4.93852710445546
"FO393400.1"	-0.0746821228326286	-2.67588787260853	4.10604829434945e-20	-3.29591902293392	3.02748681302893e-29	-5.97180689554245
"AD000671.2"	-0.0769021399699615	-1.59403885032005	1.29670694391411e-22	-1.53761345702	2.83660058711766e-25	-3.13165230734005
"ASRGL1"	-0.0793287229349413	-0.682973718357401	0.000971077270598833	-4.56973374565064	4.07099706860936e-43	-5.25270746400804
"PLEKHH3"	-0.0797026415912011	-1.74187334631918	4.64595647766489e-14	-1.42412701793542	1.08848660923694e-14	-3.1660003642546
"FIBIN"	-0.0801921395803003	0.736799016218389	0.00461645930780864	3.34535719401493	2.10935655165521e-27	4.08215621023332
"NSL1"	-0.0837564352150277	3.55902309297185	1.17036365815913e-21	1.51021248463719	2.76154789632055e-10	5.06923557760904
"DPT"	-0.0840221912020175	-1.02227818853536	0.00017004262285274	-2.9533482918835	2.61221429391857e-22	-3.97562648041886
"SGMS2"	-0.0845416977913683	0.877945540323124	2.46741937956931e-05	2.83145833130186	4.47560344457052e-31	3.70940387162498
"DYNC1I1"	-0.0873518123903459	-2.75829215787972	2.75754975743957e-17	-1.76709389543058	1.53938507365402e-11	-4.52538605331029
"LPIN3"	-0.089777579800775	-1.81989821700977	2.00463057226633e-17	-1.99849195227526	9.42989844530971e-26	-3.81839016928503
"PTGS2"	-0.0910188136134871	-1.70179202229026	0.000140875549619668	-2.53941104476625	2.13246779515869e-09	-4.24120306705651
"GPRASP1"	-0.0930102253528731	-2.37419690996769	2.19603148507808e-18	-2.37165806083237	1.71927573051914e-24	-4.74585497080006
"ADCY2"	-0.0940598826210386	-1.26757268664754	5.12672107598654e-06	-3.38211310341234	1.03932117281554e-25	-4.64968579005988
"CA9"	-0.0942228075401195	-1.2869556638591	0.000118645082816333	-2.77846137551705	1.88367072839357e-18	-4.06541703937615
"CAR9"	-0.0942228075401195	-1.2869556638591	0.000118645082816333	-2.77846137551705	1.88367072839357e-18	-4.06541703937615
"ST8SIA2"	-0.0963533786749373	1.66339912206256	1.19913397237747e-07	3.28991518937144	1.48633833779575e-21	4.95331431143401
"CEP83"	-0.09668642368293	-1.0513730794167	0.000103497204442106	-2.39156547159076	8.08814825691677e-20	-3.44293855100746
"INPP4B"	-0.101047066671632	1.44914160652848	9.82253815253423e-06	2.36084346946955	9.21384968741721e-16	3.80998507599802
"IGSF3"	-0.10909619563798	-2.51294892327017	1.75838751965241e-33	-2.16130606678582	8.85827573438738e-37	-4.674254990056
"HEYL"	-0.109261246303994	1.46870724801621	5.18682139289365e-09	1.8122408692628	3.90848296179907e-16	3.28094811727901
"POPDC2"	-0.110121404302933	-1.41894743532927	4.84919159345169e-07	-2.85227254171878	9.33874312033132e-24	-4.27121997704805
"ANK2"	-0.110137071234299	3.14546250520463	4.31750627810166e-23	3.4528665554977	1.43996963633432e-32	6.59832906070233
"MED18"	-0.110396623604578	-2.78979448556324	4.53574677639741e-17	-2.5549887267817	2.79536044923586e-20	-5.34478321234494
"TBL1X"	-0.110730863103005	-1.4957642364699	5.5064944629038e-07	-1.44669901480091	4.53925158469524e-08	-2.9424632512708
"RNF8"	-0.113091190514536	-2.66382935784159	3.22735439815361e-28	-1.9236636829521	3.63280052928435e-23	-4.58749304079369
"UEVLD"	-0.115615231806866	2.36241760836557	8.36626394972348e-09	3.75455784621938	6.51158568446772e-06	6.11697545458495
"POLH"	-0.116196333629201	1.61770685325972	1.77531366846121e-05	2.51605523939937	2.87868026577124e-14	4.13376209265909
"FBXL15"	-0.116557745172168	-1.22814253914259	3.40894631544148e-13	-1.88550743985599	5.66124053050233e-26	-3.11364997899858
"AABR07026536.1"	-0.117364712495851	-2.72040656505095	5.95336946158248e-38	-2.18601578865285	2.83192799575193e-39	-4.90642235370381
"GRTP1"	-0.117364712495851	-2.72040656505095	5.95336946158248e-38	-2.18601578865285	2.83192799575193e-39	-4.90642235370381
"SNURF"	-0.119856180274555	2.74417177706644	2.10238619490824e-15	3.24409010030459	3.66494808510302e-24	5.98826187737103
"PIK3IP1"	-0.121526769460259	-1.63151210494448	6.82080154219003e-16	-1.75560029931045	2.6710338924109e-23	-3.38711240425493
"RAMP2"	-0.124887834816407	-2.20283380144641	1.14418006959051e-23	-1.73740918414662	3.62491507536246e-21	-3.94024298559303
"DKK1"	-0.125457944786736	4.95371352095374	2.13914476185225e-24	5.91862043166755	9.9308720641305e-14	10.8723339526213
"NUF2"	-0.125592612126194	-1.05312024818858	3.06068865724723e-05	-2.97419429960904	4.31809431160268e-27	-4.02731454779762
"RINT1"	-0.126103039786306	1.71831301025927	4.37300246864906e-09	1.2631385279175	3.22941333089339e-08	2.98145153817677
"FAM102A"	-0.130098338879865	1.53775967687799	6.87602687679931e-15	2.02847117985314	2.22533224540775e-24	3.56623085673113
"PDK3"	-0.132934586120673	-2.27030779141659	1.56273259228132e-24	-2.82968997214483	7.0229152183114e-35	-5.09999776356142
"NMT2"	-0.133582448065118	1.61217538505923	7.88597195260726e-13	2.27356069248686	3.67790022087511e-23	3.88573607754609
"CCND2"	-0.133963405083809	0.83236114107892	0.0051163033128803	2.91091223396574	7.6679266538689e-19	3.74327337504466
"ACBD4"	-0.135325793012615	-2.31927050800016	1.34085307472979e-20	-1.62963399882295	1.63319996909984e-18	-3.94890450682312
"PRKAR2B"	-0.138203263535487	-3.01564772004217	1.73870687172037e-29	-3.48368305756926	1.99387294039493e-41	-6.49933077761143
"STRN"	-0.13895630421722	2.03931166708354	7.47124383570657e-13	2.8460353741048	6.28762384317324e-23	4.88534704118834
"C9ORF72"	-0.139031674720653	-1.39610443096235	2.78543357736446e-11	-1.66178744809796	5.99796754994395e-17	-3.05789187906031
"RGD1359108"	-0.139031674720653	-1.39610443096235	2.78543357736446e-11	-1.66178744809796	5.99796754994395e-17	-3.05789187906031
"TMEM45AL"	-0.139471086101705	1.59980557240155	1.11550744002346e-06	4.62662205519972	4.67852431342447e-29	6.22642762760127
"AABR07049085.1"	-0.14159977497742	2.01445901215149	1.10992979787638e-13	1.37598875964349	1.22785481061235e-11	3.39044777179498
"ADAMTSL1"	-0.14159977497742	2.01445901215149	1.10992979787638e-13	1.37598875964349	1.22785481061235e-11	3.39044777179498
"NPAS2"	-0.141962114761367	2.51354638704254	9.0962438413746e-14	1.83710864617826	8.00457970694405e-11	4.3506550332208
"AI467606"	-0.142457785146883	-3.91968626244398	4.71455005653623e-23	-3.58355211445684	1.85145314800476e-27	-7.50323837690082
"SLC30A1"	-0.143894355777275	1.96802877566484	1.29820596140776e-09	1.53343138014484	3.54215163075924e-08	3.50146015580969
"CHAC2"	-0.147240514082231	-1.86078407920054	2.71757514275516e-12	-1.46725723982064	1.28934064676582e-12	-3.32804131902118
"TSC1"	-0.149460028369245	1.52100273632722	1.50577025406196e-14	3.07205310292002	3.18278814064434e-36	4.59305583924725
"SLC9A7"	-0.14998197823717	3.50570028392516	1.25289270822109e-17	3.63693751064166	2.64962105277072e-36	7.14263779456683
"GMCL1"	-0.150188663477265	-1.76081870958936	5.58219146544549e-14	-2.37083961317489	1.98984978520383e-26	-4.13165832276424
"TAOK3"	-0.150712925723233	1.54273262640984	1.66218089543505e-13	1.7993908709665	1.81195876350519e-19	3.34212349737633
"PCBD1"	-0.15482667719051	1.72253537625688	2.36336359454856e-15	2.31655777446586	1.55065791537699e-25	4.03909315072274
"SH3BP1"	-0.159594354565647	-2.17289705078784	7.80962577056285e-14	-1.34687911984437	1.22432390103412e-08	-3.51977617063221
"NABP1"	-0.161189024294117	2.23752354635433	4.00819950160508e-08	2.49822619511318	4.38739989508093e-11	4.73574974146751
"ZBTB2"	-0.162830695815347	1.25406709457447	8.42342556268965e-17	1.6786705128091	2.23911258354822e-27	2.93273760738357
"CLEC2D2"	-0.163535758407942	3.21835224552009	1.7728975489637e-14	2.25099606636658	9.80365592026823e-13	5.46934831188667
"ADGRG1"	-0.163603278843023	1.4157103930725	2.22618730726516e-10	1.5117765178885	1.25298247449724e-13	2.927486910961
"BBS5"	-0.164695145691885	-1.99025555754401	4.55106527742789e-22	-1.07743133214366	1.6165846475976e-14	-3.06768688968767
"CHI3L1"	-0.168656552653323	3.19970511608225	1.86354716172601e-11	3.18692402176037	1.14906272824593e-13	6.38662913784262
"CHIL1"	-0.168656552653323	3.19970511608225	1.86354716172601e-11	3.18692402176037	1.14906272824593e-13	6.38662913784262
"PIGN"	-0.170805991453031	1.54030399407808	1.27785494454386e-05	4.72822612823698	6.3196103128621e-09	6.26853012231506
"PANK2"	-0.171265257573305	-1.48855031327018	5.936318337887e-13	-1.57213480632933	4.48928189185071e-19	-3.06068511959951
"FNBP1"	-0.171285040084479	1.66347143213205	4.39593461014238e-13	1.97590073507656	2.46592519677716e-19	3.63937216720861
"WRN"	-0.173949587563306	1.64941544817643	2.35543776645933e-14	2.1950362026476	5.22739009625339e-08	3.84445165082402
"PRCP"	-0.174379913405251	1.68915886506072	1.83276923224732e-05	3.28366431245452	1.03516850346947e-18	4.97282317751523
"HOXA11"	-0.176309620808949	-2.5693460973053	9.58081016604486e-33	-2.39762248129037	6.18897212290753e-35	-4.96696857859567
"PANX1"	-0.177847802628733	3.02213549138048	2.11677423457848e-33	4.06473085786085	2.24972132251409e-49	7.08686634924133
"SPOCK1"	-0.177872831851206	5.56599556239206	2.85276705936883e-52	6.8395745583729	4.80994958448255e-63	12.405570120765
"RAP1GAP"	-0.18328352921284	-2.51233949306449	1.12299797179708e-11	-2.45844878684287	1.34642186960762e-13	-4.97078827990736
"MAML2"	-0.185820162847841	2.84763986002695	9.18851423054172e-15	2.50149899434888	2.59037429014127e-17	5.34913885437583
"FAS"	-0.191099108632879	1.80233045611833	2.18015936590554e-11	1.18965544658075	1.10712139011196e-07	2.99198590269908
"PNPLA6"	-0.192432168042238	1.19403986301386	2.19113331020627e-15	1.88411438075466	6.74399296147818e-33	3.07815424376852
"OCRL"	-0.195091964017912	1.94019002721745	2.33145668157874e-11	1.31408787250147	1.76123721892819e-09	3.25427789971892
"AABR07007068.1"	-0.196338136418354	1.78012689950546	5.74318400595905e-09	2.35920790997885	2.94736427953184e-15	4.13933480948431
"GFRA1"	-0.196338136418354	1.78012689950546	5.74318400595905e-09	2.35920790997885	2.94736427953184e-15	4.13933480948431
"BRAF"	-0.196538578925404	1.96038112440275	1.45551458937276e-06	3.28398751415967	0.000104615639396003	5.24436863856242
"GM38393"	-0.196766796887518	2.90320379234883	1.16321460906273e-17	3.15970652388144	5.53759886897547e-25	6.06291031623027
"CDK12"	-0.197391267582974	1.84782603586421	1.4110386578571e-13	1.85354754470611	9.65963485733391e-19	3.70137358057033
"DLX3"	-0.197662881855129	-1.34648345136029	1.22451382536546e-12	-1.99847118351343	1.83916187608252e-23	-3.34495463487372
"ORC6"	-0.203175820340968	-1.7765448647261	2.2503126182477e-09	-1.13652700731117	5.00344987961687e-06	-2.91307187203727
"NRSN2"	-0.203201503743955	2.90521831500514	9.89963831534216e-27	1.42499580753526	3.45988414865427e-16	4.3302141225404
"PTGDS"	-0.203446595985401	2.4159409810864	9.36820865449077e-12	4.75665852329031	1.38327222291205e-30	7.1725995043767
"PEX10"	-0.20348961216946	1.29780093515456	1.87359852146637e-12	2.41778240261244	6.43227366063604e-33	3.715583337767
"AABR07053687.1"	-0.203592342061381	-2.52117436127796	4.64852114515494e-28	-2.52884199077016	3.32115772249876e-32	-5.05001635204812
"NPHP1"	-0.203592342061381	-2.52117436127796	4.64852114515494e-28	-2.52884199077016	3.32115772249876e-32	-5.05001635204812
"JAG1"	-0.204555805654592	1.16120006294056	6.61951306828603e-07	2.42669214820305	2.16886136702483e-24	3.58789221114361
"SLC7A11"	-0.204786237759255	4.48499636842151	1.10288108262428e-19	3.00470991010992	3.71513080691956e-14	7.48970627853144
"KBTBD4"	-0.209953388962048	-2.01002329646415	9.06952777212908e-11	-1.64890482232151	1.16175224419303e-11	-3.65892811878566
"GGCT"	-0.210009126322318	2.10088080185798	3.59714286233242e-14	1.20191129349415	6.53503315431298e-08	3.30279209535213
"SDHAF4"	-0.211598739393883	-2.85110634112894	2.08331500214348e-13	-0.902118232046844	0.000606275233780924	-3.75322457317579
"TCEANC2"	-0.213420414444791	-1.3785929014341	2.16176819524502e-09	-2.11224874076008	1.96994253515794e-21	-3.49084164219418
"SYT13"	-0.214159390954396	-3.02954164711925	1.5786926744491e-19	-4.32520678190437	8.83778701151529e-36	-7.35474842902362
"NIPSNAP3B"	-0.217535779785157	-0.993082356893574	2.2279026642154e-07	-2.44394158591439	5.27163138313792e-30	-3.43702394280796
"PNMA1"	-0.21834707706142	4.9139117642086	5.91430446600125e-29	3.82063978470641	2.92082005768967e-29	8.73455154891501
"STYXL1"	-0.218447648600821	2.85374445407416	2.19222864448531e-22	0.975938530991573	5.94519296192737e-08	3.82968298506573
"REST"	-0.223202233399564	2.1016779677996	1.90314674250247e-24	4.02051715614155	1.09684967221634e-48	6.12219512394116
"AC019117.2"	-0.226958172552862	1.81756440447731	0.000274921294627774	2.56444427792463	2.13958306452879e-08	4.38200868240194
"ANKRD52"	-0.228545989675011	2.08022714197664	4.21581783986809e-09	2.06695742411516	8.88481025600379e-13	4.14718456609181
"MSRB2"	-0.232715999563347	2.76203822935297	7.86604527839293e-23	2.70041979497828	2.51369647904036e-28	5.46245802433125
"DENND4A"	-0.240041578347157	1.72154251775216	3.29650177790501e-08	1.4822279996624	1.57528461622205e-09	3.20377051741456
"SFRP4"	-0.241423661720043	1.81194202079649	3.90802431583964e-06	3.30070548051751	8.39733323258506e-17	5.11264750131399
"ZKSCAN3"	-0.241439470300984	-2.00562186228881	3.47834178027892e-22	-1.8949698535968	2.87847488220839e-24	-3.90059171588562
"TOPBP1"	-0.242817716717091	2.33889948584693	1.35082964255027e-15	1.84998631406956	2.36064005847552e-13	4.18888579991649
"RGD1305733"	-0.245466453577757	2.77853018392024	4.20628035945408e-18	2.20654210001483	2.94118429035471e-18	4.98507228393507
"IRAK1BP1"	-0.248772872468358	-1.37285505106441	7.39127183460773e-10	-1.81581213816644	1.51703561569532e-19	-3.18866718923085
"KIAA1549"	-0.250391815533967	1.90210470310831	7.28779054788327e-13	1.7469566071883	4.97291040823691e-16	3.64906131029661
"RGD1306271"	-0.250391815533967	1.90210470310831	7.28779054788327e-13	1.7469566071883	4.97291040823691e-16	3.64906131029661
"CLEC2I"	-0.250644281800271	4.94404006263567	1.94589966036141e-24	1.7154983995505	4.06589566114301e-09	6.65953846218617
"SENP7"	-0.252283599410251	-1.33932517717981	6.79426905568966e-12	-2.19323241795782	2.3942252073646e-28	-3.53255759513763
"SPC25"	-0.253366031776052	-1.08646366375442	6.96242872553545e-07	-3.65103816776844	1.4555186523897e-37	-4.73750183152286
"TYMS"	-0.258394321030778	2.50512571555303	2.36654849894533e-17	2.06748950420613	2.09355155069269e-05	4.57261521975917
"NT5E"	-0.258567838979136	3.43539531218274	1.60192824603455e-25	5.4471109284512	9.0063235894412e-44	8.88250624063394
"FBXO4"	-0.258657562188929	-1.78258021909817	4.70574774839773e-27	-1.46911011169561	6.518892155878e-29	-3.25169033079377
"MFSD2A"	-0.260525440079274	1.58332319406688	8.40820417614921e-07	2.59781794013721	1.98413928642301e-18	4.18114113420409
"TMEM117"	-0.261564092859664	2.03861409714581	7.10821174073496e-20	3.9527276423897	1.37465582952479e-45	5.9913417395355
"CA11"	-0.266996652023028	-2.03395662368797	1.9743160035275e-26	-1.88971327101568	1.39259085202384e-31	-3.92366989470364
"CAR11"	-0.266996652023028	-2.03395662368797	1.9743160035275e-26	-1.88971327101568	1.39259085202384e-31	-3.92366989470364
"PLEKHA6"	-0.270331295070876	3.10966289699092	5.17588794079276e-15	1.07364490627153	5.3170254986119e-05	4.18330780326245
"ZFP800"	-0.271035692461256	1.91162151788801	2.79326775653338e-09	1.97526891278356	1.07532590210335e-13	3.88689043067157
"ZNF800"	-0.271035692461256	1.91162151788801	2.79326775653338e-09	1.97526891278356	1.07532590210335e-13	3.88689043067157
"ELOA"	-0.271479736476172	-2.22735341362733	1.43605380337041e-33	-1.37355626903827	7.79826898859908e-24	-3.6009096826656
"PPARD"	-0.276179567892249	1.71784115462362	1.76215320085241e-19	2.19694441457061	1.52205309849963e-29	3.91478556919422
"HUWE1"	-0.276860977442058	2.99169993238333	1.27172114728535e-12	4.69498050721452	6.97204029547153e-25	7.68668043959785
"ACOT1"	-0.284284042184605	1.9465828347073	1.61219052941727e-23	1.82980142442091	1.51930969745434e-25	3.77638425912821
"MIOS"	-0.285642016387177	1.47632227096158	1.42865531891477e-06	1.78950778206507	1.96410069415222e-10	3.26583005302665
"ENTPD7"	-0.287133346816293	0.8239164858435	0.000218695498303726	2.58244363590762	3.51005974951127e-07	3.40636012175112
"CLEC2G"	-0.288455153434763	5.15073949423756	1.9369159198455e-25	1.7154983995505	4.26919555093792e-09	6.86623789378806
"CTNNAL1"	-0.28927836830875	2.79169869682148	1.54934277426903e-16	3.66022401202872	1.06651945184277e-25	6.4519227088502
"PI16"	-0.289704871782277	1.67255773471319	0.00302739120331926	1.43931358031521	0.00100256919273147	3.11187131502839
"PHOSPHO1"	-0.290652914077071	-2.05408907587493	1.5140376947725e-09	-1.45318733325839	1.93921005992155e-08	-3.50727640913332
"ABI3BP"	-0.292338422239466	7.04713434353637	2.59831240747435e-18	6.48011494982242	9.25347224086758e-22	13.5272492933588
"CNRIP1"	-0.29244895151381	2.38234537199734	1.08406884020977e-08	2.48716168240118	4.75408480146603e-13	4.86950705439852
"MSH3"	-0.293307787375982	2.00196589682804	6.36348994605299e-14	2.15782520552197	3.3390297730018e-18	4.15979110235001
"EDNRA"	-0.293334960072147	1.88018886119918	3.14046964388387e-06	1.82769639442668	1.39086053223619e-08	3.70788525562585
"FJX1"	-0.296471016899577	2.38714407289894	2.13962371043372e-25	1.1905446418839	6.03106108991428e-13	3.57768871478285
"PDPR"	-0.298135907991179	0.96286824493115	9.92865482948789e-06	2.77719138995955	2.1313628119841e-29	3.7400596348907
"FLYWCH2"	-0.298727977763344	3.60453009747594	2.65486750414762e-31	0.966555531281082	4.73742865337497e-09	4.57108562875702
"NEWGENE_6497122"	-0.298727977763344	3.60453009747594	2.65486750414762e-31	0.966555531281082	4.73742865337497e-09	4.57108562875702
"TSPYL4"	-0.304606178989445	2.00341973265685	7.77321745298887e-10	3.46972587203306	1.05536927562845e-22	5.47314560468991
"WASF3"	-0.304954764038777	4.33214469589307	1.2734277101496e-48	2.81267213783048	6.32463104162259e-43	7.14481683372355
"MFAP4"	-0.305195120148613	3.35795103006931	2.21376673432621e-11	4.78287561657196	8.06550718864122e-24	8.14082664664127
"FAM219A"	-0.306196280443679	1.8381233875453	1.50934237329696e-17	1.33042865265717	3.06659516662361e-16	3.16855204020246
"PYGL"	-0.308202075015457	5.75698395181067	4.8766540338121e-35	5.15677484853734	7.1840938347229e-39	10.913758800348
